date,platform,product_id,category,state,sales,quantity
2023-12-25,Meesho,M8548,Electronics,Telangana,440,1
2023-12-25,Meesho,M9885,Clothes,Kerala,886,2
2023-12-25,Meesho,M7991,Home Decor,Uttarakhand,4685,5
2023-12-25,Meesho,M6518,Electronics,Uttar Pradesh,1654,2
2023-12-25,Meesho,M2145,Accessories,Jharkhand,4660,5
2023-12-25,Meesho,M1141,Electronics,Bihar,3772,4
2023-12-25,Meesho,M6203,Accessories,West Bengal,2628,4
2023-12-25,Meesho,M1660,Electronics,Haryana,339,3
2023-12-25,Meesho,M1811,Electronics,Kerala,565,1
2023-12-25,Meesho,M3573,Accessories,Chhattisgarh,798,2
2023-12-25,Meesho,M4374,Clothes,Odisha,2172,3
2023-12-25,Meesho,M7524,Home Decor,Punjab,550,5
2023-12-25,Meesho,M7154,Electronics,Haryana,607,1
2023-12-25,Meesho,M9514,Accessories,Delhi,1774,2
2023-12-25,Meesho,M8806,Electronics,Uttar Pradesh,516,2
2023-12-25,Meesho,M7763,Home Decor,Kerala,705,1
2023-12-25,Meesho,M6215,Home Decor,Telangana,1179,3
2023-12-25,Meesho,M5102,Electronics,Telangana,3000,5
2023-12-25,Meesho,M4340,Clothes,Kerala,4345,5
2023-12-25,Meesho,M5016,Home Decor,Uttar Pradesh,504,3
2023-12-25,Meesho,M1955,Electronics,Gujarat,4390,5
2023-12-25,Meesho,M3471,Home Decor,Kerala,287,1
2023-12-25,Meesho,M4384,Electronics,Tamil Nadu,3332,4
2023-12-25,Meesho,M2183,Electronics,Jharkhand,1060,2
2023-12-25,Meesho,M8975,Clothes,West Bengal,3635,5
2023-12-25,Meesho,M3131,Accessories,Gujarat,4925,5
2023-12-26,Meesho,M4454,Electronics,Maharashtra,3195,5
2023-12-26,Meesho,M3047,Home Decor,Madhya Pradesh,361,1
2023-12-26,Meesho,M8069,Electronics,Madhya Pradesh,150,1
2023-12-26,Meesho,M6581,Electronics,Rajasthan,363,3
2023-12-26,Meesho,M7463,Accessories,Kerala,710,2
2023-12-26,Meesho,M8211,Accessories,Uttar Pradesh,462,3
2023-12-26,Meesho,M6123,Grocery,Jharkhand,1164,2
2023-12-26,Meesho,M1869,Accessories,Madhya Pradesh,2565,5
2023-12-26,Meesho,M4466,Grocery,Gujarat,3132,4
2023-12-26,Meesho,M5443,Home Decor,West Bengal,1506,3
2023-12-26,Meesho,M5947,Accessories,Telangana,1244,4
2023-12-26,Meesho,M7973,Grocery,Jharkhand,3992,4
2023-12-26,Meesho,M8166,Accessories,Telangana,4185,5
2023-12-26,Meesho,M1773,Electronics,Gujarat,2510,5
2023-12-26,Meesho,M5205,Grocery,Tamil Nadu,1340,5
2023-12-26,Meesho,M3361,Electronics,Assam,4685,5
2023-12-26,Meesho,M5851,Electronics,Karnataka,1608,3
2023-12-26,Meesho,M3207,Accessories,Chhattisgarh,1096,4
2023-12-26,Meesho,M4247,Accessories,Uttarakhand,1526,2
2023-12-26,Meesho,M2422,Clothes,Uttar Pradesh,4550,5
2023-12-26,Meesho,M5917,Grocery,Haryana,706,1
2023-12-26,Meesho,M6967,Clothes,Uttar Pradesh,423,1
2023-12-26,Meesho,M6826,Grocery,Bihar,346,2
2023-12-26,Meesho,M9021,Home Decor,Tamil Nadu,336,3
2023-12-26,Meesho,M2572,Home Decor,Uttarakhand,942,1
2023-12-26,Meesho,M4400,Grocery,Uttar Pradesh,309,1
2023-12-26,Meesho,M2340,Home Decor,Andhra Pradesh,693,1
2023-12-26,Meesho,M7999,Electronics,Uttarakhand,454,1
2023-12-26,Meesho,M2440,Electronics,Karnataka,405,3
2023-12-27,Meesho,M3957,Grocery,Karnataka,4900,5
2023-12-27,Meesho,M2860,Electronics,Gujarat,2511,3
2023-12-27,Meesho,M3469,Accessories,Madhya Pradesh,271,1
2023-12-27,Meesho,M8614,Electronics,Assam,1947,3
2023-12-27,Meesho,M9572,Grocery,Delhi,3960,4
2023-12-27,Meesho,M9378,Grocery,Telangana,528,3
2023-12-27,Meesho,M9214,Clothes,Tamil Nadu,537,1
2023-12-27,Meesho,M4789,Electronics,Bihar,1236,3
2023-12-27,Meesho,M2768,Electronics,Uttar Pradesh,1872,4
2023-12-27,Meesho,M2903,Grocery,Punjab,1473,3
2023-12-27,Meesho,M2724,Electronics,Madhya Pradesh,3795,5
2023-12-27,Meesho,M7125,Accessories,Maharashtra,894,3
2023-12-27,Meesho,M6705,Home Decor,Karnataka,2560,5
2023-12-27,Meesho,M9313,Accessories,Punjab,1008,4
2023-12-27,Meesho,M9934,Home Decor,Chhattisgarh,810,2
2023-12-27,Meesho,M4803,Electronics,Assam,772,2
2023-12-27,Meesho,M8556,Clothes,Punjab,1600,5
2023-12-27,Meesho,M9774,Electronics,Telangana,1665,3
2023-12-27,Meesho,M6126,Electronics,Delhi,1225,5
2023-12-27,Meesho,M6127,Electronics,Assam,479,1
2023-12-27,Meesho,M9755,Clothes,West Bengal,1490,2
2023-12-27,Meesho,M8374,Accessories,Telangana,131,1
2023-12-27,Meesho,M9078,Clothes,Bihar,3684,4
2023-12-27,Meesho,M3938,Grocery,Maharashtra,208,2
2023-12-27,Meesho,M1310,Home Decor,Odisha,820,5
2023-12-27,Meesho,M2994,Clothes,Karnataka,1980,3
2023-12-27,Meesho,M7479,Grocery,Jharkhand,668,4
2023-12-27,Meesho,M5079,Electronics,Uttarakhand,4585,5
2023-12-28,Meesho,M5853,Electronics,Haryana,931,1
2023-12-28,Meesho,M2339,Accessories,Gujarat,868,2
2023-12-28,Meesho,M6024,Electronics,Punjab,989,1
2023-12-28,Meesho,M6739,Clothes,Kerala,958,1
2023-12-28,Meesho,M9601,Electronics,Tamil Nadu,1084,4
2023-12-28,Meesho,M6317,Electronics,Jharkhand,140,1
2023-12-28,Meesho,M2302,Home Decor,Chhattisgarh,748,2
2023-12-28,Meesho,M6557,Grocery,West Bengal,3044,4
2023-12-28,Meesho,M2869,Grocery,Jharkhand,4415,5
2023-12-28,Meesho,M9327,Electronics,Karnataka,698,2
2023-12-28,Meesho,M9814,Electronics,Uttar Pradesh,927,1
2023-12-28,Meesho,M1587,Accessories,Bihar,1025,5
2023-12-28,Meesho,M8877,Electronics,Gujarat,1475,5
2023-12-28,Meesho,M3766,Grocery,Rajasthan,4830,5
2023-12-28,Meesho,M5808,Electronics,Rajasthan,3460,5
2023-12-28,Meesho,M2911,Accessories,Odisha,1150,5
2023-12-28,Meesho,M8719,Grocery,Delhi,3495,5
2023-12-28,Meesho,M6137,Electronics,Bihar,1415,5
2023-12-28,Meesho,M4545,Accessories,Karnataka,3235,5
2023-12-28,Meesho,M3921,Clothes,Telangana,3264,4
2023-12-28,Meesho,M4554,Grocery,West Bengal,2265,5
2023-12-28,Meesho,M6053,Home Decor,Punjab,1604,2
2023-12-28,Meesho,M6745,Clothes,Chhattisgarh,1375,5
2023-12-28,Meesho,M2422,Clothes,Andhra Pradesh,1040,2
2023-12-28,Meesho,M7048,Grocery,Madhya Pradesh,872,2
2023-12-29,Meesho,M3333,Electronics,Bihar,390,2
2023-12-29,Meesho,M2434,Clothes,Punjab,833,1
2023-12-29,Meesho,M6390,Accessories,Tamil Nadu,2754,3
2023-12-29,Meesho,M1046,Electronics,Gujarat,3765,5
2023-12-29,Meesho,M9760,Home Decor,Maharashtra,1924,2
2023-12-29,Meesho,M5947,Electronics,Karnataka,1172,4
2023-12-29,Meesho,M7469,Accessories,Chhattisgarh,319,1
2023-12-29,Meesho,M9023,Clothes,Uttar Pradesh,557,1
2023-12-29,Meesho,M2692,Home Decor,Chhattisgarh,480,2
2023-12-29,Meesho,M1245,Accessories,Assam,820,5
2023-12-29,Meesho,M8026,Grocery,Jharkhand,1272,4
2023-12-29,Meesho,M3733,Clothes,Haryana,1180,5
2023-12-29,Meesho,M6922,Clothes,Telangana,744,4
2023-12-29,Meesho,M4905,Electronics,Maharashtra,3100,5
2023-12-29,Meesho,M2157,Accessories,Uttar Pradesh,2475,3
2023-12-29,Meesho,M7360,Accessories,Kerala,895,5
2023-12-29,Meesho,M3034,Home Decor,Tamil Nadu,496,4
2023-12-29,Meesho,M8438,Electronics,Odisha,2541,3
2023-12-29,Meesho,M3184,Electronics,Madhya Pradesh,633,3
2023-12-29,Meesho,M2028,Clothes,Haryana,2260,4
2023-12-29,Meesho,M9821,Accessories,Delhi,1480,2
2023-12-29,Meesho,M6198,Electronics,Chhattisgarh,2463,3
2023-12-29,Meesho,M8512,Electronics,Rajasthan,1132,2
2023-12-29,Meesho,M2580,Accessories,Punjab,218,2
2023-12-29,Meesho,M2356,Home Decor,Tamil Nadu,584,4
2023-12-29,Meesho,M7295,Grocery,Telangana,262,2
2023-12-29,Meesho,M8812,Grocery,Maharashtra,2631,3
2023-12-29,Meesho,M8074,Home Decor,Uttarakhand,1108,2
2023-12-29,Meesho,M4349,Grocery,West Bengal,672,4
2023-12-30,Meesho,M3415,Home Decor,Rajasthan,495,3
2023-12-30,Meesho,M7357,Grocery,Tamil Nadu,536,4
2023-12-30,Meesho,M6745,Grocery,Haryana,2364,3
2023-12-30,Meesho,M4485,Grocery,Uttarakhand,3700,4
2023-12-30,Meesho,M6608,Grocery,Rajasthan,3944,4
2023-12-30,Meesho,M6130,Accessories,Kerala,322,1
2023-12-30,Meesho,M4076,Electronics,Telangana,1498,2
2023-12-30,Meesho,M8267,Electronics,Punjab,2930,5
2023-12-30,Meesho,M7024,Accessories,West Bengal,4290,5
2023-12-30,Meesho,M9526,Clothes,Maharashtra,2724,4
2023-12-30,Meesho,M8056,Electronics,Rajasthan,2045,5
2023-12-30,Meesho,M3021,Home Decor,Delhi,3156,4
2023-12-30,Meesho,M5910,Clothes,Bihar,2034,3
2023-12-30,Meesho,M2141,Grocery,West Bengal,639,1
2023-12-30,Meesho,M6816,Home Decor,Delhi,346,1
2023-12-30,Meesho,M4024,Grocery,Jharkhand,3012,4
2023-12-30,Meesho,M9748,Accessories,Chhattisgarh,2596,4
2023-12-30,Meesho,M2859,Clothes,Maharashtra,4210,5
2023-12-30,Meesho,M8698,Electronics,West Bengal,2055,3
2023-12-30,Meesho,M1998,Clothes,Gujarat,2900,5
2023-12-30,Meesho,M1823,Electronics,Odisha,744,3
2023-12-30,Meesho,M8946,Home Decor,West Bengal,1098,3
2023-12-30,Meesho,M6979,Electronics,Andhra Pradesh,992,4
2023-12-30,Meesho,M6096,Home Decor,Chhattisgarh,578,2
2023-12-30,Meesho,M1389,Home Decor,Chhattisgarh,1972,2
2023-12-30,Meesho,M8296,Clothes,Gujarat,3248,4
2023-12-30,Meesho,M1770,Clothes,Assam,3380,5
2023-12-30,Meesho,M7501,Clothes,Tamil Nadu,252,1
2023-12-30,Meesho,M1650,Accessories,Uttarakhand,4100,5
2023-12-30,Meesho,M3998,Clothes,Uttarakhand,3000,3
2023-12-30,Meesho,M1182,Grocery,Tamil Nadu,2184,3
2023-12-30,Meesho,M8058,Grocery,Gujarat,563,1
2023-12-30,Meesho,M7681,Home Decor,Madhya Pradesh,2236,4
2023-12-30,Meesho,M6890,Clothes,Andhra Pradesh,2560,5
2023-12-30,Meesho,M9018,Electronics,Maharashtra,1672,4
2023-12-31,Meesho,M8316,Home Decor,Tamil Nadu,1893,3
2023-12-31,Meesho,M1429,Grocery,Uttar Pradesh,2415,3
2023-12-31,Meesho,M8484,Grocery,Chhattisgarh,3240,4
2023-12-31,Meesho,M5194,Accessories,Chhattisgarh,424,2
2023-12-31,Meesho,M2887,Electronics,Kerala,1551,3
2023-12-31,Meesho,M9823,Grocery,Chhattisgarh,2457,3
2023-12-31,Meesho,M3813,Clothes,Kerala,291,1
2023-12-31,Meesho,M1268,Home Decor,Maharashtra,3156,4
2023-12-31,Meesho,M4754,Grocery,Bihar,1806,2
2023-12-31,Meesho,M7943,Grocery,Telangana,930,2
2023-12-31,Meesho,M2512,Home Decor,Jharkhand,1431,3
2023-12-31,Meesho,M5357,Accessories,Telangana,1788,3
2023-12-31,Meesho,M9856,Electronics,Tamil Nadu,440,4
2023-12-31,Meesho,M5901,Home Decor,Tamil Nadu,1298,2
2023-12-31,Meesho,M5098,Clothes,Rajasthan,4540,5
2023-12-31,Meesho,M3075,Accessories,West Bengal,2852,4
2023-12-31,Meesho,M5517,Grocery,Kerala,2120,4
2023-12-31,Meesho,M4108,Grocery,Kerala,134,1
2023-12-31,Meesho,M1875,Grocery,Haryana,931,1
2023-12-31,Meesho,M7100,Accessories,Uttarakhand,948,2
2023-12-31,Meesho,M5581,Home Decor,Kerala,682,1
2023-12-31,Meesho,M1310,Home Decor,Jharkhand,1676,4
2023-12-31,Meesho,M5409,Accessories,Madhya Pradesh,101,1
2023-12-31,Meesho,M8495,Home Decor,Maharashtra,3375,5
2023-12-31,Meesho,M1936,Electronics,Madhya Pradesh,1281,3
2023-12-31,Meesho,M9440,Home Decor,Kerala,612,3
2024-01-01,Meesho,M2615,Clothes,Karnataka,1050,5
2024-01-01,Meesho,M9100,Clothes,Andhra Pradesh,472,2
2024-01-01,Meesho,M8081,Accessories,Haryana,838,1
2024-01-01,Meesho,M4831,Accessories,Delhi,504,2
2024-01-01,Meesho,M9941,Accessories,Odisha,507,1
2024-01-01,Meesho,M5836,Accessories,Haryana,1008,3
2024-01-01,Meesho,M1395,Accessories,Maharashtra,192,1
2024-01-01,Meesho,M6214,Home Decor,West Bengal,246,1
2024-01-01,Meesho,M1891,Clothes,Maharashtra,1300,4
2024-01-01,Meesho,M6573,Electronics,Rajasthan,153,1
2024-01-01,Meesho,M1942,Grocery,West Bengal,3000,5
2024-01-01,Meesho,M1505,Clothes,Assam,776,2
2024-01-01,Meesho,M3427,Clothes,Telangana,470,2
2024-01-01,Meesho,M6016,Electronics,Andhra Pradesh,872,4
2024-01-01,Meesho,M4557,Electronics,Karnataka,1096,2
2024-01-01,Meesho,M4872,Electronics,Tamil Nadu,1440,3
2024-01-01,Meesho,M1699,Accessories,Gujarat,3008,4
2024-01-01,Meesho,M1332,Grocery,Haryana,885,3
2024-01-01,Meesho,M6256,Home Decor,Jharkhand,1436,4
2024-01-01,Meesho,M7154,Accessories,Tamil Nadu,1875,3
2024-01-01,Meesho,M9885,Electronics,Chhattisgarh,2035,5
2024-01-01,Meesho,M6638,Accessories,Odisha,436,1
2024-01-01,Meesho,M6953,Clothes,Kerala,2240,4
2024-01-01,Meesho,M1803,Grocery,Andhra Pradesh,1260,2
2024-01-01,Meesho,M3282,Accessories,Odisha,2265,3
2024-01-01,Meesho,M1685,Electronics,Telangana,760,5
2024-01-01,Meesho,M5054,Grocery,Delhi,987,3
2024-01-01,Meesho,M9562,Home Decor,Madhya Pradesh,175,1
2024-01-01,Meesho,M5290,Home Decor,Jharkhand,329,1
2024-01-01,Meesho,M7201,Accessories,Jharkhand,1852,4
2024-01-01,Meesho,M1752,Accessories,Uttar Pradesh,354,2
2024-01-01,Meesho,M4048,Accessories,Bihar,3450,5
2024-01-01,Meesho,M1393,Accessories,Rajasthan,4795,5
2024-01-01,Meesho,M9793,Home Decor,Chhattisgarh,2470,5
2024-01-01,Meesho,M6682,Clothes,Madhya Pradesh,1430,5
2024-01-01,Meesho,M5326,Accessories,Kerala,852,1
2024-01-01,Meesho,M2840,Grocery,Andhra Pradesh,839,1
2024-01-01,Meesho,M6757,Clothes,Odisha,3084,4
2024-01-01,Meesho,M2608,Grocery,Uttarakhand,1136,2
2024-01-02,Meesho,M1458,Grocery,Haryana,1000,1
2024-01-02,Meesho,M9970,Electronics,Tamil Nadu,471,3
2024-01-02,Meesho,M8914,Home Decor,Rajasthan,1250,5
2024-01-02,Meesho,M7067,Clothes,Maharashtra,2344,4
2024-01-02,Meesho,M8869,Home Decor,Jharkhand,4445,5
2024-01-02,Meesho,M1684,Grocery,Bihar,1308,2
2024-01-02,Meesho,M5649,Electronics,Delhi,1188,2
2024-01-02,Meesho,M7181,Grocery,Uttarakhand,4855,5
2024-01-02,Meesho,M8975,Home Decor,Tamil Nadu,862,2
2024-01-02,Meesho,M1358,Grocery,Kerala,1076,4
2024-01-02,Meesho,M9382,Electronics,Telangana,1265,5
2024-01-02,Meesho,M6694,Electronics,Haryana,1572,4
2024-01-02,Meesho,M5829,Home Decor,Haryana,2217,3
2024-01-02,Meesho,M7725,Grocery,Telangana,3452,4
2024-01-02,Meesho,M6667,Accessories,Chhattisgarh,3515,5
2024-01-02,Meesho,M2119,Accessories,Odisha,433,1
2024-01-02,Meesho,M3578,Clothes,Tamil Nadu,2055,3
2024-01-02,Meesho,M9680,Clothes,Assam,981,3
2024-01-02,Meesho,M9822,Accessories,Assam,344,1
2024-01-02,Meesho,M5471,Clothes,Punjab,2628,4
2024-01-02,Meesho,M1642,Clothes,Kerala,3780,5
2024-01-02,Meesho,M9734,Accessories,Assam,632,2
2024-01-02,Meesho,M1235,Accessories,Kerala,3180,5
2024-01-02,Meesho,M2008,Electronics,Punjab,1610,2
2024-01-02,Meesho,M7576,Clothes,Tamil Nadu,1660,4
2024-01-02,Meesho,M7133,Electronics,Jharkhand,420,4
2024-01-02,Meesho,M8805,Grocery,Bihar,1218,3
2024-01-02,Meesho,M5367,Clothes,Uttar Pradesh,2211,3
2024-01-02,Meesho,M5267,Clothes,Delhi,755,1
2024-01-02,Meesho,M3987,Grocery,Uttar Pradesh,2190,5
2024-01-02,Meesho,M3777,Home Decor,Rajasthan,664,1
2024-01-02,Meesho,M9645,Electronics,Jharkhand,869,1
2024-01-02,Meesho,M8286,Accessories,Telangana,1168,2
2024-01-02,Meesho,M6359,Home Decor,Telangana,742,2
2024-01-02,Meesho,M2819,Accessories,Uttarakhand,1064,4
2024-01-02,Meesho,M4548,Clothes,Kerala,1116,4
2024-01-03,Meesho,M9122,Grocery,Karnataka,1232,4
2024-01-03,Meesho,M7840,Accessories,Uttarakhand,920,4
2024-01-03,Meesho,M9841,Grocery,Gujarat,1672,2
2024-01-03,Meesho,M6802,Clothes,Maharashtra,364,1
2024-01-03,Meesho,M4760,Clothes,Chhattisgarh,1647,3
2024-01-03,Meesho,M3862,Clothes,Bihar,397,1
2024-01-03,Meesho,M2781,Clothes,Kerala,606,2
2024-01-03,Meesho,M3528,Grocery,Madhya Pradesh,354,2
2024-01-03,Meesho,M3150,Grocery,Karnataka,1908,3
2024-01-03,Meesho,M6343,Accessories,Kerala,792,4
2024-01-03,Meesho,M1549,Clothes,Assam,2730,5
2024-01-03,Meesho,M4009,Accessories,Andhra Pradesh,1980,5
2024-01-03,Meesho,M2041,Home Decor,Madhya Pradesh,296,1
2024-01-03,Meesho,M4338,Electronics,Kerala,235,1
2024-01-03,Meesho,M3963,Accessories,Assam,828,3
2024-01-03,Meesho,M8795,Electronics,West Bengal,1452,2
2024-01-03,Meesho,M6793,Accessories,Andhra Pradesh,858,1
2024-01-03,Meesho,M1243,Electronics,Uttarakhand,616,1
2024-01-03,Meesho,M9790,Grocery,Uttarakhand,925,1
2024-01-03,Meesho,M4546,Accessories,Madhya Pradesh,434,2
2024-01-03,Meesho,M7170,Home Decor,Bihar,708,2
2024-01-03,Meesho,M4404,Clothes,Uttar Pradesh,936,1
2024-01-03,Meesho,M7392,Grocery,Uttar Pradesh,1317,3
2024-01-03,Meesho,M4157,Home Decor,Gujarat,1760,2
2024-01-03,Meesho,M4437,Grocery,Jharkhand,1220,2
2024-01-03,Meesho,M2177,Clothes,Punjab,810,2
2024-01-03,Meesho,M4716,Grocery,Bihar,3160,4
2024-01-03,Meesho,M8003,Electronics,Uttarakhand,564,4
2024-01-03,Meesho,M5632,Home Decor,Kerala,2835,3
2024-01-03,Meesho,M1375,Home Decor,Uttarakhand,1884,4
2024-01-03,Meesho,M3273,Electronics,Karnataka,4515,5
2024-01-03,Meesho,M4815,Grocery,Rajasthan,359,1
2024-01-03,Meesho,M8378,Grocery,Odisha,1992,3
2024-01-04,Meesho,M5979,Clothes,Gujarat,532,4
2024-01-04,Meesho,M1658,Grocery,Telangana,1652,4
2024-01-04,Meesho,M5432,Accessories,Uttarakhand,957,3
2024-01-04,Meesho,M9134,Grocery,Uttar Pradesh,837,3
2024-01-04,Meesho,M9562,Accessories,Gujarat,1824,2
2024-01-04,Meesho,M2731,Home Decor,Maharashtra,4930,5
2024-01-04,Meesho,M9289,Home Decor,Chhattisgarh,3708,4
2024-01-04,Meesho,M3381,Electronics,West Bengal,1665,3
2024-01-04,Meesho,M7487,Clothes,Odisha,1140,3
2024-01-04,Meesho,M8117,Electronics,Punjab,1540,5
2024-01-04,Meesho,M4072,Electronics,Bihar,117,1
2024-01-04,Meesho,M4823,Electronics,Delhi,3590,5
2024-01-04,Meesho,M1248,Home Decor,Uttarakhand,1838,2
2024-01-04,Meesho,M9933,Grocery,Gujarat,903,1
2024-01-04,Meesho,M3810,Accessories,Tamil Nadu,4585,5
2024-01-04,Meesho,M8826,Clothes,Karnataka,959,1
2024-01-04,Meesho,M3164,Clothes,Karnataka,2444,4
2024-01-04,Meesho,M2400,Electronics,Chhattisgarh,528,3
2024-01-04,Meesho,M7861,Accessories,Chhattisgarh,3116,4
2024-01-04,Meesho,M8977,Clothes,Punjab,275,1
2024-01-04,Meesho,M1597,Grocery,Gujarat,798,2
2024-01-04,Meesho,M2779,Grocery,Uttar Pradesh,760,5
2024-01-04,Meesho,M6875,Accessories,Assam,454,2
2024-01-05,Meesho,M6638,Grocery,West Bengal,1104,3
2024-01-05,Meesho,M5298,Accessories,Kerala,788,2
2024-01-05,Meesho,M5310,Grocery,Punjab,2145,3
2024-01-05,Meesho,M3623,Grocery,Bihar,2770,5
2024-01-05,Meesho,M4752,Grocery,Madhya Pradesh,3532,4
2024-01-05,Meesho,M4060,Electronics,Andhra Pradesh,2770,5
2024-01-05,Meesho,M5755,Accessories,Gujarat,1928,2
2024-01-05,Meesho,M3645,Grocery,Bihar,2465,5
2024-01-05,Meesho,M5950,Electronics,Assam,944,1
2024-01-05,Meesho,M1675,Home Decor,Uttar Pradesh,2256,4
2024-01-05,Meesho,M2581,Accessories,Andhra Pradesh,142,1
2024-01-05,Meesho,M7562,Accessories,Uttar Pradesh,2673,3
2024-01-05,Meesho,M2797,Grocery,Telangana,1820,2
2024-01-05,Meesho,M5188,Clothes,Bihar,956,1
2024-01-05,Meesho,M2134,Electronics,Andhra Pradesh,270,2
2024-01-05,Meesho,M5757,Electronics,Punjab,612,2
2024-01-05,Meesho,M1153,Clothes,Uttarakhand,799,1
2024-01-05,Meesho,M9589,Clothes,Andhra Pradesh,2365,5
2024-01-05,Meesho,M6273,Grocery,Rajasthan,1220,2
2024-01-05,Meesho,M1069,Electronics,Gujarat,3760,5
2024-01-05,Meesho,M2551,Accessories,Chhattisgarh,570,1
2024-01-05,Meesho,M5971,Accessories,Assam,595,5
2024-01-05,Meesho,M8035,Electronics,Haryana,298,2
2024-01-05,Meesho,M8568,Accessories,Chhattisgarh,1588,4
2024-01-05,Meesho,M3748,Home Decor,Andhra Pradesh,3845,5
2024-01-05,Meesho,M6348,Clothes,Karnataka,2420,4
2024-01-05,Meesho,M4822,Grocery,Maharashtra,1064,2
2024-01-05,Meesho,M1201,Clothes,Odisha,381,1
2024-01-05,Meesho,M2489,Grocery,Andhra Pradesh,1738,2
2024-01-05,Meesho,M5842,Electronics,Uttar Pradesh,454,2
2024-01-05,Meesho,M2552,Clothes,Uttarakhand,1026,2
2024-01-05,Meesho,M8815,Accessories,Haryana,3300,5
2024-01-05,Meesho,M3299,Grocery,Maharashtra,2255,5
2024-01-05,Meesho,M9786,Clothes,Kerala,792,3
2024-01-05,Meesho,M9258,Clothes,Punjab,111,1
2024-01-05,Meesho,M7804,Grocery,Assam,800,5
2024-01-05,Meesho,M2412,Grocery,Chhattisgarh,127,1
2024-01-06,Meesho,M5688,Clothes,Punjab,2056,4
2024-01-06,Meesho,M5023,Accessories,Kerala,1664,4
2024-01-06,Meesho,M2706,Accessories,Andhra Pradesh,418,1
2024-01-06,Meesho,M5856,Accessories,Telangana,1516,4
2024-01-06,Meesho,M2905,Home Decor,Bihar,2892,4
2024-01-06,Meesho,M9266,Clothes,Jharkhand,1608,2
2024-01-06,Meesho,M2021,Electronics,Assam,1700,2
2024-01-06,Meesho,M8428,Grocery,Andhra Pradesh,999,3
2024-01-06,Meesho,M6459,Electronics,Assam,2048,4
2024-01-06,Meesho,M5113,Accessories,Jharkhand,905,5
2024-01-06,Meesho,M8480,Accessories,Odisha,568,1
2024-01-06,Meesho,M4505,Grocery,Madhya Pradesh,3964,4
2024-01-06,Meesho,M5227,Home Decor,Uttar Pradesh,803,1
2024-01-06,Meesho,M3684,Electronics,Assam,689,1
2024-01-06,Meesho,M5287,Clothes,Karnataka,899,1
2024-01-06,Meesho,M4871,Electronics,Rajasthan,416,1
2024-01-06,Meesho,M9788,Home Decor,Jharkhand,1122,3
2024-01-06,Meesho,M2740,Accessories,Assam,714,3
2024-01-06,Meesho,M4733,Home Decor,Uttarakhand,4255,5
2024-01-06,Meesho,M8365,Clothes,Madhya Pradesh,636,1
2024-01-06,Meesho,M6482,Home Decor,Chhattisgarh,2605,5
2024-01-06,Meesho,M1718,Home Decor,Uttar Pradesh,153,1
2024-01-06,Meesho,M7877,Grocery,Kerala,1280,2
2024-01-06,Meesho,M8090,Home Decor,Uttar Pradesh,1905,3
2024-01-06,Meesho,M7762,Clothes,Haryana,978,1
2024-01-06,Meesho,M7307,Grocery,Punjab,798,3
2024-01-06,Meesho,M9954,Electronics,Punjab,2775,3
2024-01-06,Meesho,M1953,Electronics,Assam,4020,5
2024-01-06,Meesho,M9275,Accessories,Tamil Nadu,1005,3
2024-01-06,Meesho,M5466,Home Decor,Assam,896,2
2024-01-06,Meesho,M1041,Electronics,Andhra Pradesh,642,3
2024-01-06,Meesho,M6752,Home Decor,Odisha,2450,5
2024-01-06,Meesho,M2360,Home Decor,Maharashtra,1542,3
2024-01-06,Meesho,M1945,Home Decor,Tamil Nadu,3085,5
2024-01-06,Meesho,M6261,Accessories,Haryana,504,3
2024-01-06,Meesho,M1109,Electronics,West Bengal,3590,5
2024-01-07,Meesho,M8793,Home Decor,Chhattisgarh,722,1
2024-01-07,Meesho,M7911,Accessories,Tamil Nadu,440,1
2024-01-07,Meesho,M4649,Electronics,Karnataka,772,4
2024-01-07,Meesho,M9452,Electronics,Jharkhand,649,1
2024-01-07,Meesho,M6346,Accessories,Uttar Pradesh,518,1
2024-01-07,Meesho,M7229,Electronics,Bihar,3448,4
2024-01-07,Meesho,M4725,Electronics,Telangana,2604,3
2024-01-07,Meesho,M7323,Electronics,Rajasthan,534,2
2024-01-07,Meesho,M9455,Clothes,West Bengal,1648,2
2024-01-07,Meesho,M7707,Accessories,Haryana,750,1
2024-01-07,Meesho,M8556,Grocery,Rajasthan,2348,4
2024-01-07,Meesho,M7690,Accessories,Andhra Pradesh,2145,3
2024-01-07,Meesho,M1517,Clothes,Jharkhand,3790,5
2024-01-07,Meesho,M5805,Accessories,Karnataka,708,3
2024-01-07,Meesho,M4279,Accessories,Tamil Nadu,912,3
2024-01-07,Meesho,M3381,Clothes,Punjab,746,2
2024-01-07,Meesho,M2403,Home Decor,Madhya Pradesh,2022,3
2024-01-07,Meesho,M4046,Grocery,Assam,381,1
2024-01-07,Meesho,M8750,Clothes,Tamil Nadu,2001,3
2024-01-07,Meesho,M2514,Clothes,Maharashtra,948,1
2024-01-07,Meesho,M4900,Home Decor,Rajasthan,925,5
2024-01-07,Meesho,M5508,Home Decor,Gujarat,556,4
2024-01-07,Meesho,M6157,Home Decor,Karnataka,3972,4
2024-01-07,Meesho,M2434,Clothes,Punjab,1914,2
2024-01-07,Meesho,M7865,Accessories,Odisha,2037,3
2024-01-07,Meesho,M3476,Grocery,Madhya Pradesh,1941,3
2024-01-07,Meesho,M5204,Clothes,Maharashtra,3575,5
